2019-10-02 02:38:01.049869 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:02.962665 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:02.962704 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:06.050197 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:06.050298 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:06.966521 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:06.966560 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:10.971705 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:10.971791 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:11.050524 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:11.050603 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:14.975850 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:14.975925 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:16.050900 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:16.050951 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:18.980394 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:18.980467 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:21.051488 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:21.051522 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:22.984923 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:22.984962 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:26.051776 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:26.051861 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:26.988679 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:26.988714 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:30.992374 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:30.992570 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:31.052116 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:31.052203 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:34.996369 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:34.996407 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:36.052497 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:36.052555 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:38.999589 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:38.999663 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:41.053136 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:41.053220 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:43.003373 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:43.003437 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:46.053519 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:46.053578 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:47.008183 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:47.008260 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:51.012189 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:51.012263 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:51.053851 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:51.053916 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:55.015570 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:55.015731 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:56.054168 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:38:56.054252 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:38:59.019361 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:38:59.019398 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:01.054625 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:01.054688 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:03.023476 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:03.023518 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:06.055135 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:06.055183 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:07.026139 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:07.026217 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:11.030234 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:11.030270 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:11.055493 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:11.055557 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:15.034148 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:15.034306 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:16.055845 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:16.055915 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:19.037920 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:19.038115 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:21.056205 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:21.056281 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:23.042091 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:23.042290 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:26.056706 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:26.056744 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:27.047105 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:27.047151 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:31.051214 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:31.051397 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:31.057051 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:31.057350 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:35.055401 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:35.055478 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:36.057643 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:36.057712 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:39.059549 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:39.059626 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:41.057954 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:41.058066 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:43.064296 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:43.065062 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:46.058745 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:46.058794 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:47.069228 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:47.069310 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:51.059151 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:51.059245 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:51.072711 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:51.072781 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:55.077408 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:55.077449 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:56.059589 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:39:56.059718 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:39:59.081547 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:39:59.081584 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:01.060003 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:01.060289 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:03.086226 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:03.086302 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:06.060671 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:06.060735 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:07.090062 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:07.090125 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:11.061123 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:11.061339 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:11.093817 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:11.094038 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:15.097667 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:15.097748 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:16.062068 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:16.062163 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:19.101088 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:19.101170 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:21.062411 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:21.062455 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:23.104970 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:23.105074 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:26.062677 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_SNAPSHOT")
2019-10-02 02:40:26.062843 W | rafthttp: health check for peer 79b8671202ba0d33 could not connect: dial tcp 172.16.1.13:2380: connect: connection refused (prober "ROUND_TRIPPER_RAFT_MESSAGE")
2019-10-02 02:40:27.108901 W | etcdserver: failed to reach the peerURL(https://etcd-2.openshift4poc.example.local:2380) of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
2019-10-02 02:40:27.108940 W | etcdserver: cannot get the version of member 79b8671202ba0d33 (Get https://etcd-2.openshift4poc.example.local:2380/version: dial tcp 172.16.1.13:2380: connect: connection refused)
